datetime,location,lat,lon,temperature_2m,apparent_temp,precipitation_mm,windspeed,snowfall,snow_depth,is_rainy,precip_last_3h,mins_since_rain
2025-08-01T00:00:00,harlem,40.8116,-73.9465,19.4,19.3,0.4,17.6,0.0,0.0,True,0.9,0
2025-08-01T01:00:00,harlem,40.8116,-73.9465,19.1,19.2,0.2,16.1,0.0,0.0,True,1.0,0
2025-08-01T02:00:00,harlem,40.8116,-73.9465,18.7,18.8,0.3,15.2,0.0,0.0,True,1.0,0
2025-08-01T03:00:00,harlem,40.8116,-73.9465,18.3,18.2,0.4,14.7,0.0,0.0,True,0.9,0
2025-08-01T04:00:00,harlem,40.8116,-73.9465,18.0,17.9,0.4,14.5,0.0,0.0,True,0.9,0
2025-08-01T05:00:00,harlem,40.8116,-73.9465,17.9,17.6,0.1,15.2,0.0,0.0,False,1.1,60
2025-08-01T06:00:00,harlem,40.8116,-73.9465,17.8,17.5,0.0,14.2,0.0,0.0,False,0.9,120
2025-08-01T07:00:00,harlem,40.8116,-73.9465,18.0,17.7,0.0,14.5,0.0,0.0,False,0.5,180
2025-08-01T08:00:00,harlem,40.8116,-73.9465,18.5,17.9,0.0,15.8,0.0,0.0,False,0.1,240
2025-08-01T09:00:00,harlem,40.8116,-73.9465,18.5,17.9,0.0,15.9,0.0,0.0,False,0.0,300
2025-08-01T10:00:00,harlem,40.8116,-73.9465,19.2,18.7,0.0,16.1,0.0,0.0,False,0.0,360
2025-08-01T11:00:00,harlem,40.8116,-73.9465,19.8,19.3,0.0,16.1,0.0,0.0,False,0.0,420
2025-08-01T12:00:00,harlem,40.8116,-73.9465,20.4,20.3,0.1,13.7,0.0,0.0,False,0.0,480
2025-08-01T13:00:00,harlem,40.8116,-73.9465,21.4,21.6,0.1,12.2,0.0,0.0,False,0.1,540
2025-08-01T14:00:00,harlem,40.8116,-73.9465,22.2,22.5,0.0,11.5,0.0,0.0,False,0.2,600
2025-08-01T15:00:00,harlem,40.8116,-73.9465,22.9,23.4,0.0,10.3,0.0,0.0,False,0.2,660
2025-08-01T16:00:00,harlem,40.8116,-73.9465,22.8,23.5,0.0,9.1,0.0,0.0,False,0.1,720
2025-08-01T17:00:00,harlem,40.8116,-73.9465,22.6,23.1,0.0,11.2,0.0,0.0,False,0.0,780
2025-08-01T18:00:00,harlem,40.8116,-73.9465,22.0,22.8,0.1,9.4,0.0,0.0,False,0.0,840
2025-08-01T19:00:00,harlem,40.8116,-73.9465,21.8,22.9,0.0,8.0,0.0,0.0,False,0.1,900
2025-08-01T20:00:00,harlem,40.8116,-73.9465,20.9,22.4,0.0,6.2,0.0,0.0,False,0.1,960
2025-08-01T21:00:00,harlem,40.8116,-73.9465,20.4,22.6,0.0,2.7,0.0,0.0,False,0.1,1020
2025-08-01T22:00:00,harlem,40.8116,-73.9465,20.0,22.2,0.0,2.8,0.0,0.0,False,0.0,1080
2025-08-01T23:00:00,harlem,40.8116,-73.9465,19.8,21.7,0.0,4.0,0.0,0.0,False,0.0,1140
2025-08-02T00:00:00,harlem,40.8116,-73.9465,19.1,21.0,0.0,3.6,0.0,0.0,False,0.0,1200
2025-08-02T01:00:00,harlem,40.8116,-73.9465,19.1,21.4,0.0,1.6,0.0,0.0,False,0.0,1260
